industry,industry_rank,anchor_store_rank,entity_path,business_date,enterprise_id,enterprise_name,store_id,region_name,store_name,worker_id,worker_name,job_id,job_title,arrange_model,arranged_start_time,arranged_end_time,attendance_start_time,attendance_end_time,is_attendance,is_absent,is_late,reissue_card_count,total_time,execute_status_name,confirm_status_name
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_845999,worker_255443,,,普通排班,2026-05-01T09:00:00,2026-05-01T13:30:00,2026-05-01T09:02:00,2026-05-01T12:35:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_229352,worker_593613,,,普通排班,2026-05-01T09:00:00,2026-05-01T13:00:00,2026-05-01T08:57:00,2026-05-01T12:35:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_452408,worker_934406,,,普通排班,2026-05-01T09:00:00,2026-05-01T13:30:00,2026-05-01T08:58:00,2026-05-01T12:35:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_454294,worker_303996,,,普通排班,2026-05-01T09:00:00,2026-05-01T12:30:00,2026-05-01T08:53:00,2026-05-01T12:16:00,是,否,否,0,3.25,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_025861,worker_974145,,,普通排班,2026-05-01T09:00:00,2026-05-01T13:00:00,2026-05-01T08:48:00,2026-05-01T13:04:00,是,否,否,0,4.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_370557,worker_337161,,,普通排班,2026-05-01T09:00:00,2026-05-01T13:00:00,2026-05-01T08:58:00,2026-05-01T12:32:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_879180,worker_031452,,,普通排班,2026-05-01T09:00:00,2026-05-01T13:00:00,2026-05-01T08:49:00,2026-05-01T12:30:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_475120,worker_666798,,,普通排班,2026-05-01T09:00:00,2026-05-01T13:30:00,2026-05-01T08:41:00,2026-05-01T13:32:00,是,否,否,0,4.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_025637,worker_347423,,,普通排班,2026-05-01T09:00:00,2026-05-01T13:30:00,2026-05-01T08:58:00,2026-05-01T12:31:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_750236,worker_811873,,,普通排班,2026-05-01T09:00:00,2026-05-01T13:00:00,2026-05-01T08:54:00,2026-05-01T12:31:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_803489,worker_176143,,,普通排班,2026-05-01T09:00:00,2026-05-01T13:00:00,2026-05-01T08:50:00,2026-05-01T12:32:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_737011,worker_642393,,,普通排班,2026-05-01T09:00:00,2026-05-01T13:30:00,2026-05-01T08:55:00,2026-05-01T13:06:00,是,否,否,0,4.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_218223,worker_378526,,,普通排班,2026-05-01T09:00:00,2026-05-01T13:00:00,2026-05-01T08:58:00,2026-05-01T12:33:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_731761,worker_369383,,,普通排班,2026-05-01T09:30:00,2026-05-01T13:30:00,2026-05-01T09:24:00,2026-05-01T13:30:00,是,否,否,0,4.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_544621,worker_683928,,,普通排班,2026-05-01T10:00:00,2026-05-01T13:30:00,2026-05-01T10:00:00,2026-05-01T12:35:00,是,否,否,0,2.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_375361,worker_210027,,,普通排班,2026-05-01T10:30:00,2026-05-01T14:00:00,2026-05-01T10:18:00,2026-05-01T14:13:00,是,否,否,0,2.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_934940,worker_413920,,,普通排班,2026-05-01T11:00:00,2026-05-01T14:30:00,2026-05-01T10:55:00,2026-05-01T14:31:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_034547,worker_724240,,,普通排班,2026-05-01T11:00:00,2026-05-01T16:00:00,2026-05-01T10:58:00,2026-05-01T16:01:00,是,否,否,0,4.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_504414,worker_316374,,,普通排班,2026-05-01T11:00:00,2026-05-01T14:30:00,2026-05-01T11:24:00,2026-05-01T14:31:00,是,否,是,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_877206,worker_389335,,,普通排班,2026-05-01T11:30:00,2026-05-01T15:00:00,2026-05-01T11:21:00,2026-05-01T14:31:00,是,否,否,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_516486,worker_109862,,,普通排班,2026-05-01T11:30:00,2026-05-01T15:00:00,2026-05-01T11:58:00,2026-05-01T14:31:00,是,否,是,0,2.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_977601,worker_061666,,,普通排班,2026-05-01T11:30:00,2026-05-01T15:00:00,2026-05-01T11:29:00,2026-05-01T13:30:00,是,否,否,0,2.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_724909,worker_791099,,,普通排班,2026-05-01T11:30:00,2026-05-01T14:00:00,2026-05-01T11:29:00,2026-05-01T13:32:00,是,否,否,0,2.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_629882,worker_297438,,,普通排班,2026-05-01T11:30:00,2026-05-01T15:00:00,,,否,是,否,0,0.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_698513,worker_642053,,,普通排班,2026-05-01T11:30:00,2026-05-01T14:00:00,2026-05-01T11:26:00,2026-05-01T14:10:00,是,否,否,0,2.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_158312,worker_410520,,,普通排班,2026-05-01T11:30:00,2026-05-01T15:00:00,2026-05-01T11:18:00,2026-05-01T15:01:00,是,否,否,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_171411,worker_940604,,,普通排班,2026-05-01T11:30:00,2026-05-01T15:00:00,2026-05-01T11:27:00,2026-05-01T15:00:00,是,否,否,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_202423,worker_045664,,,普通排班,2026-05-01T11:30:00,2026-05-01T14:00:00,2026-05-01T11:26:00,2026-05-01T12:31:00,是,否,否,0,1.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_370782,worker_314499,,,普通排班,2026-05-01T11:30:00,2026-05-01T15:00:00,2026-05-01T11:27:00,2026-05-01T14:17:00,是,否,否,0,1.75,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_106982,worker_928404,,,普通排班,2026-05-01T11:30:00,2026-05-01T14:00:00,2026-05-01T11:22:00,2026-05-01T12:39:00,是,否,否,0,1.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_757774,worker_153610,,,普通排班,2026-05-01T11:30:00,2026-05-01T14:00:00,2026-05-01T11:27:00,2026-05-01T13:32:00,是,否,否,0,1.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_453365,worker_525480,,,普通排班,2026-05-01T11:30:00,2026-05-01T14:30:00,2026-05-01T11:29:00,2026-05-01T14:18:00,是,否,否,0,1.75,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_172965,worker_830015,,,普通排班,2026-05-01T12:00:00,2026-05-01T16:00:00,2026-05-01T11:58:00,2026-05-01T16:04:00,是,否,否,0,4.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_937529,worker_521781,,,普通排班,2026-05-01T12:00:00,2026-05-01T15:00:00,2026-05-01T11:56:00,2026-05-01T15:00:00,是,否,否,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_719755,worker_514339,,,普通排班,2026-05-01T13:00:00,2026-05-01T17:00:00,2026-05-01T12:54:00,2026-05-01T17:00:00,是,否,否,0,4.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_772872,worker_854978,,,普通排班,2026-05-01T15:00:00,2026-05-01T17:00:00,2026-05-01T14:51:00,2026-05-01T17:01:00,是,否,否,0,2.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_229352,worker_593613,,,普通排班,2026-05-01T15:30:00,2026-05-01T21:00:00,2026-05-01T15:13:00,2026-05-01T20:04:00,是,否,否,0,4.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_025861,worker_974145,,,普通排班,2026-05-01T15:30:00,2026-05-01T20:30:00,2026-05-01T15:18:00,2026-05-01T20:18:00,是,否,否,0,4.75,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_370557,worker_337161,,,普通排班,2026-05-01T15:30:00,2026-05-01T20:30:00,2026-05-01T15:26:00,2026-05-01T19:38:00,是,否,否,0,4.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_879180,worker_031452,,,普通排班,2026-05-01T15:30:00,2026-05-01T21:00:00,2026-05-01T15:27:00,2026-05-01T19:00:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_731761,worker_369383,,,普通排班,2026-05-01T15:30:00,2026-05-01T21:00:00,2026-05-01T15:23:00,2026-05-01T20:19:00,是,否,否,0,4.75,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_218223,worker_378526,,,普通排班,2026-05-01T15:30:00,2026-05-01T20:30:00,2026-05-01T15:27:00,2026-05-01T20:03:00,是,否,否,0,4.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_375361,worker_210027,,,普通排班,2026-05-01T16:00:00,2026-05-01T21:00:00,2026-05-01T15:55:00,2026-05-01T20:03:00,是,否,否,0,4.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_845999,worker_255443,,,普通排班,2026-05-01T16:00:00,2026-05-01T21:00:00,2026-05-01T15:52:00,2026-05-01T19:04:00,是,否,否,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_452408,worker_934406,,,普通排班,2026-05-01T16:00:00,2026-05-01T21:00:00,2026-05-01T15:54:00,2026-05-01T19:03:00,是,否,否,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_454294,worker_303996,,,普通排班,2026-05-01T16:00:00,2026-05-01T19:30:00,2026-05-01T15:54:00,2026-05-01T19:01:00,是,否,否,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_544621,worker_683928,,,普通排班,2026-05-01T16:00:00,2026-05-01T21:00:00,2026-05-01T15:54:00,2026-05-01T20:05:00,是,否,否,0,4.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_025637,worker_347423,,,普通排班,2026-05-01T16:00:00,2026-05-01T21:00:00,2026-05-01T15:54:00,2026-05-01T19:02:00,是,否,否,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_750236,worker_811873,,,普通排班,2026-05-01T16:00:00,2026-05-01T20:30:00,2026-05-01T15:54:00,2026-05-01T19:38:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_803489,worker_176143,,,普通排班,2026-05-01T16:00:00,2026-05-01T19:30:00,2026-05-01T15:52:00,2026-05-01T19:33:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_934940,worker_413920,,,普通排班,2026-05-01T16:30:00,2026-05-01T21:30:00,2026-05-01T16:27:00,2026-05-01T21:32:00,是,否,否,0,5.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_724909,worker_791099,,,普通排班,2026-05-01T16:30:00,2026-05-01T21:00:00,2026-05-01T16:21:00,2026-05-01T20:34:00,是,否,否,0,4.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_504414,worker_316374,,,普通排班,2026-05-01T16:30:00,2026-05-01T21:00:00,2026-05-01T17:00:00,2026-05-01T20:33:00,是,否,是,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_106982,worker_928404,,,普通排班,2026-05-01T16:30:00,2026-05-01T21:00:00,2026-05-01T16:25:00,2026-05-01T20:03:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_877206,worker_389335,,,普通排班,2026-05-01T17:00:00,2026-05-01T22:30:00,2026-05-01T16:48:00,2026-05-01T22:00:00,是,否,否,0,5.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_516486,worker_109862,,,普通排班,2026-05-01T17:00:00,2026-05-01T22:30:00,2026-05-01T16:48:00,2026-05-01T22:00:00,是,否,否,0,5.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_977601,worker_061666,,,普通排班,2026-05-01T17:00:00,2026-05-01T22:30:00,2026-05-01T16:42:00,2026-05-01T20:34:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_368314,worker_268103,,,普通排班,2026-05-01T17:00:00,2026-05-01T21:00:00,2026-05-01T16:56:00,2026-05-01T21:00:00,是,否,否,0,4.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_629882,worker_297438,,,普通排班,2026-05-01T17:00:00,2026-05-01T22:30:00,2026-05-01T16:51:00,2026-05-01T22:01:00,是,否,否,0,5.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_034547,worker_724240,,,普通排班,2026-05-01T17:00:00,2026-05-01T22:30:00,2026-05-01T16:59:00,2026-05-01T22:30:00,是,否,否,0,5.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_698513,worker_642053,,,普通排班,2026-05-01T17:00:00,2026-05-01T21:00:00,2026-05-01T16:54:00,2026-05-01T20:35:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_158312,worker_410520,,,普通排班,2026-05-01T17:00:00,2026-05-01T22:30:00,2026-05-01T16:56:00,2026-05-01T22:00:00,是,否,否,0,4.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_171411,worker_940604,,,普通排班,2026-05-01T17:00:00,2026-05-01T22:30:00,2026-05-01T16:58:00,2026-05-01T22:00:00,是,否,否,0,4.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_202423,worker_045664,,,普通排班,2026-05-01T17:00:00,2026-05-01T21:00:00,2026-05-01T16:51:00,2026-05-01T19:37:00,是,否,否,0,2.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_370782,worker_314499,,,普通排班,2026-05-01T17:00:00,2026-05-01T22:30:00,2026-05-01T16:38:00,2026-05-01T21:34:00,是,否,否,0,4.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_737011,worker_642393,,,普通排班,2026-05-01T17:00:00,2026-05-01T20:00:00,2026-05-01T16:55:00,2026-05-01T19:38:00,是,否,否,0,2.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_757774,worker_153610,,,普通排班,2026-05-01T17:00:00,2026-05-01T21:00:00,2026-05-01T16:57:00,2026-05-01T20:12:00,是,否,否,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_453365,worker_525480,,,普通排班,2026-05-01T17:00:00,2026-05-01T21:00:00,2026-05-01T16:56:00,2026-05-01T21:05:00,是,否,否,0,4.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_172965,worker_830015,,,普通排班,2026-05-01T17:30:00,2026-05-01T22:30:00,2026-05-01T17:21:00,2026-05-01T22:30:00,是,否,否,0,4.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_719755,worker_514339,,,普通排班,2026-05-01T17:30:00,2026-05-01T22:30:00,2026-05-01T17:29:00,2026-05-01T22:30:00,是,否,否,0,5.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_772872,worker_854978,,,普通排班,2026-05-01T17:30:00,2026-05-01T21:00:00,2026-05-01T17:25:00,2026-05-01T21:00:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_328186,worker_829863,,,普通排班,2026-05-01T18:00:00,2026-05-01T22:00:00,2026-05-01T18:13:00,2026-05-01T22:02:00,是,否,否,0,4.0,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_937529,worker_521781,,,普通排班,2026-05-01T19:00:00,2026-05-01T22:30:00,2026-05-01T18:57:00,2026-05-01T22:30:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_589222,worker_041816,job_ref_054021,任务执行岗位,任务,2026-05-01T21:00:00,2026-05-01T23:59:59,2026-05-01T21:00:00,2026-05-01T23:59:59,否,否,否,0,0.0,已取消,否
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_491730,worker_524131,job_ref_054021,任务执行岗位,任务,2026-05-01T21:00:00,2026-05-01T23:59:59,2026-05-01T21:00:00,2026-05-01T23:59:59,否,否,否,0,0.0,已取消,否
火锅,1,1,A市星桥火锅店,2026-05-01,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_589222,worker_041816,job_ref_054021,任务执行岗位,任务,2026-05-01T22:00:00,2026-05-01T23:59:59,2026-05-01T22:00:00,2026-05-01T23:59:59,是,否,否,0,0.0,已执行,否
火锅,1,1,A市星桥火锅店,2026-05-02,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_099431,worker_798236,,,普通排班,2026-05-02T09:00:00,2026-05-02T13:30:00,2026-05-02T08:50:00,2026-05-02T12:33:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-02,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_845999,worker_255443,,,普通排班,2026-05-02T09:00:00,2026-05-02T13:30:00,2026-05-02T09:35:00,2026-05-02T11:59:00,是,否,是,0,2.5,,是
火锅,1,1,A市星桥火锅店,2026-05-02,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_229352,worker_593613,,,普通排班,2026-05-02T09:00:00,2026-05-02T13:00:00,2026-05-02T08:59:00,2026-05-02T12:33:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-02,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_452408,worker_934406,,,普通排班,2026-05-02T09:00:00,2026-05-02T13:30:00,2026-05-02T08:59:00,2026-05-02T12:01:00,是,否,否,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-02,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_454294,worker_303996,,,普通排班,2026-05-02T09:00:00,2026-05-02T12:00:00,2026-05-02T08:59:00,2026-05-02T12:05:00,是,否,否,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-02,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_025861,worker_974145,,,普通排班,2026-05-02T09:00:00,2026-05-02T13:00:00,2026-05-02T08:59:00,2026-05-02T13:03:00,是,否,否,0,4.0,,是
火锅,1,1,A市星桥火锅店,2026-05-02,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_370557,worker_337161,,,普通排班,2026-05-02T09:00:00,2026-05-02T13:00:00,2026-05-02T08:55:00,2026-05-02T12:04:00,是,否,否,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-02,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_879180,worker_031452,,,普通排班,2026-05-02T09:00:00,2026-05-02T13:00:00,2026-05-02T08:50:00,2026-05-02T12:00:00,是,否,否,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-02,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_475120,worker_666798,,,普通排班,2026-05-02T09:00:00,2026-05-02T13:30:00,2026-05-02T08:42:00,2026-05-02T12:34:00,是,否,否,0,3.5,,是
火锅,1,1,A市星桥火锅店,2026-05-02,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_025637,worker_347423,,,普通排班,2026-05-02T09:00:00,2026-05-02T13:30:00,2026-05-02T08:53:00,2026-05-02T12:01:00,是,否,否,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-02,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_750236,worker_811873,,,普通排班,2026-05-02T09:00:00,2026-05-02T13:00:00,2026-05-02T08:54:00,2026-05-02T12:02:00,是,否,否,0,3.0,,是
火锅,1,1,A市星桥火锅店,2026-05-02,enterprise_ref_434012,合成运营主体_434012,store_ref_127991,A市,A市星桥火锅店,worker_ref_803489,worker_176143,,,普通排班,2026-05-02T09:00:00,2026-05-02T13:00:00,2026-05-02T08:43:00,2026-05-02T12:40:00,是,否,否,0,3.5,,是
